"sampleID","county","lat","lon","agriculture","developed","forest","other","water","wetland"
"24599","Shelby",33.266893,-86.661007,12.131493704083,19.4732908442703,55.4660832130462,7.39553260641067,2.12205662996172,3.41154300222809
"5872979","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"5774536","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"5813167","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"5893715","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"JR1935","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"JR1977","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"26044","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"25920","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"5-297","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"26353","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"26500","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"26578","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"26579","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"E328","St. Clair",33.719491,-86.311327,17.1934323881888,12.8877942533197,57.4628871893165,6.25422238289158,3.20707047297763,2.99459331330582
"5745484","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"5764163","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"5896682","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"25499","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"25134","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"26497","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"26019","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"26463","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"26537","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"25079","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"25752","Talladega",33.369314,-86.17593,20.9768138599008,12.1721588269358,54.4675272938222,7.17752175697353,2.49143962681612,2.71453863555157
"JM2303","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"JM2301","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"LV0003","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"LV005","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"LV1901","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"JW2009","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"JW2101","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"26140","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"24831","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
"JW011","Tuscaloosa",33.29022,-87.522783,8.46419729260134,13.9075057731963,55.3083020530836,8.32087111445131,1.99112317333104,12.0080005933364
